Customer ID,Number of Houses,Avg Size Household,Age,Relationship Status,Household Type,Education Level,House Type,Number of Car Policies,Number of Life Insurance Policies,Purchased?
677066,1,4,46,Married,With Children,Medium,Home Owner,0,0,No
822268,2,1,62,Other Relationship,Without Children,Low,Rented House,0,0,No
172711,1,4,37,Married,With Children,Low,Home Owner,0,0,No
274549,1,3,50,Married,With Children,Low,Home Owner,0,0,No
546256,1,3,50,Married,Without Children,Medium,Rented House,1,0,Yes
509972,1,2,46,Married,Without Children,Low,Rented House,1,0,No
727910,1,2,52,Married,With Children,Medium,Home Owner,1,0,No
721898,1,2,44,Married,Without Children,Low,Home Owner,1,0,No
929695,1,4,47,Married,With Children,Low,Home Owner,2,0,No
771540,1,2,58,Married,Without Children,High,Home Owner,1,0,Yes
154537,1,2,51,Married,Without Children,Low,Rented House,0,0,No
516004,1,2,60,Married,With Children,Medium,Home Owner,0,0,No
455052,1,2,57,Married,Without Children,Medium,Home Owner,1,0,No
144945,1,3,50,Married,With Children,Low,Rented House,0,0,No
274949,1,3,42,Married,With Children,Low,Home Owner,1,0,No
642655,1,3,40,Married,With Children,Low,Home Owner,0,0,No
150833,1,3,48,Married,Without Children,Low,Rented House,1,0,Yes
794330,1,3,47,Married,Without Children,Low,Home Owner,0,0,No
650058,1,4,50,Married,With Children,Medium,Home Owner,0,0,No
187422,1,3,37,Married,With Children,High,Home Owner,0,0,No
505812,1,3,50,Married,With Children,Low,Rented House,1,0,No
500527,1,3,40,Married,With Children,Medium,Home Owner,0,0,No
676641,1,4,48,Married,With Children,Low,Rented House,0,0,No
474177,1,2,59,Married,Without Children,Medium,Rented House,1,0,No
105414,2,3,40,Married,Without Children,Low,Home Owner,0,0,No
919617,1,2,56,Married,Without Children,Medium,Rented House,1,0,No
567276,1,3,39,Married,With Children,Medium,Rented House,0,0,No
519813,1,3,33,Married,With Children,Medium,Home Owner,1,0,No
351816,1,3,36,Married,With Children,Medium,Rented House,1,0,No
876592,1,3,44,Married,Without Children,Medium,Home Owner,0,0,No
611443,1,2,41,Other Relationship,Without Children,Medium,Rented House,0,0,No
234667,2,4,38,Married,With Children,Low,Home Owner,2,0,Yes
483928,1,2,37,Married,Without Children,Medium,Rented House,1,0,Yes
680729,1,4,50,Married,With Children,Low,Home Owner,0,0,No
926985,1,4,44,Married,With Children,Medium,Home Owner,1,0,No
412861,1,4,46,Married,With Children,High,Home Owner,1,0,No
711976,1,3,35,Married,With Children,Low,Home Owner,1,0,No
786954,1,2,56,Married,Without Children,Low,Home Owner,1,0,No
970157,1,4,30,Married,Without Children,High,Home Owner,0,0,No
596254,1,4,43,Married,With Children,Low,Home Owner,1,0,No
386419,2,1,65,Married,Without Children,Low,Rented House,1,0,No
566143,1,3,50,Married,With Children,Low,Home Owner,0,0,No
345749,1,2,40,Other Relationship,Without Children,Low,Rented House,0,0,No
962703,1,3,42,Married,With Children,Medium,Rented House,0,0,No
704670,1,1,36,Singles,With Children,High,Rented House,1,0,No
956338,1,2,48,Married,With Children,Low,Home Owner,0,0,No
131671,1,3,48,Married,With Children,Low,Rented House,0,0,No
784388,1,3,38,Married,With Children,High,Home Owner,0,0,No
681372,1,2,43,Other Relationship,With Children,Medium,Rented House,1,0,No
304462,1,3,40,Married,With Children,Medium,Home Owner,0,0,No
747400,1,4,42,Married,With Children,Low,Rented House,1,0,No
984559,1,3,50,Married,Without Children,Medium,Home Owner,1,0,No
866014,1,3,36,Married,With Children,Low,Rented House,0,0,No
605333,1,3,47,Married,With Children,Medium,Rented House,0,0,No
973025,1,2,50,Married,Without Children,Medium,Home Owner,0,0,No
446350,1,2,53,Married,With Children,Medium,Home Owner,2,0,No
425850,1,2,68,Married,Without Children,Low,Rented House,1,0,No
871222,1,3,41,Married,With Children,Low,Home Owner,0,0,No
324618,1,2,57,Married,Without Children,Medium,Home Owner,1,0,No
20891,1,3,45,Married,With Children,Medium,Rented House,0,0,No
72321,1,3,44,Married,Without Children,Low,Home Owner,0,0,No
459647,1,4,33,Married,With Children,Low,Home Owner,0,0,No
299599,1,2,56,Married,Without Children,Low,Home Owner,0,0,No
594755,1,4,40,Married,Without Children,High,Home Owner,2,0,No
782790,1,1,35,Other Relationship,Without Children,High,Rented House,2,0,No
834699,1,2,51,Married,Without Children,Medium,Rented House,1,0,No
353332,1,2,32,Other Relationship,Without Children,Medium,Rented House,0,1,No
494177,1,3,38,Married,With Children,Low,Rented House,1,0,No
257276,1,2,59,Married,Without Children,Medium,Home Owner,1,0,No
980473,1,4,49,Married,With Children,Medium,Home Owner,0,0,No
370752,1,2,47,Married,Without Children,Low,Home Owner,1,0,No
145216,1,1,26,Singles,Without Children,High,Rented House,1,0,No
86190,1,4,38,Married,With Children,Low,Home Owner,1,0,No
194086,1,2,23,Married,Without Children,High,Rented House,1,0,No
112263,2,3,49,Married,With Children,Low,Home Owner,1,2,No
365944,7,2,71,Married,With Children,Low,Home Owner,1,0,No
5742,1,2,41,Married,With Children,Low,Home Owner,0,0,No
893870,1,2,58,Married,With Children,Medium,Home Owner,1,0,No
670149,2,3,32,Married,With Children,Medium,Rented House,1,0,No
308331,1,2,57,Married,Without Children,Low,Rented House,0,0,No
388775,1,2,43,Married,With Children,Medium,Home Owner,1,0,No
477997,1,2,55,Married,Without Children,High,Home Owner,1,0,Yes
520642,1,2,53,Married,Without Children,Medium,Rented House,0,0,No
137438,1,3,49,Married,With Children,Low,Home Owner,0,0,No
626687,1,3,40,Married,With Children,Low,Home Owner,0,0,No
981659,1,2,43,Married,Without Children,Low,Rented House,1,0,No
431780,1,3,49,Married,With Children,Medium,Home Owner,1,0,No
497785,1,3,52,Other Relationship,With Children,Low,Rented House,0,0,No
722090,1,3,42,Married,Without Children,High,Home Owner,1,0,No
541569,1,3,44,Married,Without Children,Low,Home Owner,1,0,No
386812,1,2,50,Other Relationship,Without Children,Low,Home Owner,0,0,No
436352,1,2,24,Married,With Children,Low,Rented House,0,0,No
869006,1,3,41,Married,With Children,Low,Home Owner,0,0,No
862950,1,2,47,Married,With Children,High,Home Owner,2,0,No
847684,1,2,67,Married,Without Children,High,Rented House,1,0,No
869657,1,2,38,Married,Without Children,Medium,Rented House,0,0,No
477997,2,4,46,Married,With Children,High,Home Owner,0,0,No
774784,1,2,48,Married,Without Children,High,Home Owner,1,0,Yes
200261,1,2,30,Married,With Children,Medium,Rented House,0,0,No
609022,1,3,49,Married,With Children,Medium,Home Owner,0,0,No
303586,1,2,50,Married,Without Children,Low,Home Owner,2,0,No
933797,1,2,40,Married,Without Children,Low,Rented House,1,0,No
314532,1,4,42,Married,With Children,High,Home Owner,0,0,No
237933,1,2,35,Married,With Children,Medium,Rented House,0,0,No
646374,1,2,53,Other Relationship,Without Children,Low,Rented House,0,2,No
956879,1,3,42,Married,Without Children,Low,Home Owner,0,0,No
779481,1,3,41,Married,Without Children,Low,Rented House,1,0,No
520293,2,3,34,Married,With Children,High,Home Owner,0,0,No
705240,1,3,34,Married,With Children,Low,Home Owner,2,0,No
228627,1,2,31,Other Relationship,Without Children,Low,Rented House,0,0,No
252015,1,3,60,Married,With Children,Medium,Home Owner,1,1,No
718030,1,2,49,Married,With Children,Low,Home Owner,0,0,No
546767,2,3,46,Married,Without Children,Low,Home Owner,1,2,Yes
874457,1,3,50,Married,With Children,Low,Home Owner,1,0,No
924723,1,2,57,Married,Without Children,Low,Home Owner,0,0,No
770462,1,2,32,Married,With Children,Medium,Rented House,0,0,No
212627,1,3,41,Married,With Children,Medium,Rented House,0,0,No
796757,1,3,46,Married,With Children,Low,Home Owner,0,0,No
8136,1,3,45,Married,With Children,Low,Home Owner,0,0,No
518789,1,2,30,Other Relationship,Without Children,Low,Rented House,0,0,No
755238,1,4,46,Married,With Children,Medium,Rented House,2,0,No
334022,1,3,40,Married,Without Children,Medium,Home Owner,1,0,Yes
179329,1,4,32,Married,With Children,Low,Home Owner,1,0,No
827069,1,3,44,Married,Without Children,Medium,Rented House,1,0,No
210923,1,2,40,Married,Without Children,Low,Home Owner,0,0,No
183197,1,5,47,Married,With Children,High,Home Owner,1,0,No
656157,1,3,32,Married,With Children,Medium,Rented House,0,0,No
32564,1,3,32,Married,With Children,Low,Home Owner,0,0,No
502658,1,3,37,Married,With Children,High,Rented House,1,0,Yes
656536,1,2,57,Married,Without Children,Medium,Rented House,1,0,No
899916,1,2,54,Other Relationship,Without Children,Low,Rented House,1,0,No
744444,1,2,37,Married,Without Children,Medium,Home Owner,2,0,No
90356,1,1,70,Other Relationship,Without Children,Medium,Rented House,1,0,No
958630,1,4,46,Married,With Children,Low,Home Owner,2,0,No
746785,1,4,44,Married,With Children,Medium,Home Owner,0,0,No
538349,1,3,53,Married,Without Children,Low,Home Owner,1,0,No
809686,1,2,32,Other Relationship,Without Children,Medium,Rented House,0,0,No
304052,2,4,45,Married,With Children,Medium,Home Owner,1,0,Yes
846168,1,3,50,Married,With Children,Low,Home Owner,0,0,No
734788,1,3,47,Married,With Children,Medium,Rented House,1,0,No
463804,1,3,49,Married,Without Children,Low,Home Owner,0,0,No
25510,1,3,45,Married,Without Children,Medium,Home Owner,1,0,No
268148,1,3,50,Married,Without Children,Medium,Home Owner,0,0,No
583115,1,2,47,Other Relationship,Without Children,Low,Rented House,1,0,No
142618,2,3,41,Married,With Children,Low,Home Owner,0,0,No
744105,1,4,31,Married,With Children,Low,Home Owner,0,0,No
530132,1,2,51,Married,With Children,Low,Rented House,1,0,No
210438,1,3,32,Married,With Children,Low,Home Owner,1,0,No
70206,2,3,50,Married,With Children,Low,Home Owner,1,0,No
692757,1,2,50,Married,Without Children,Low,Rented House,1,0,No
977872,1,1,49,Singles,Without Children,Medium,Rented House,1,0,No
962280,1,2,45,Married,Without Children,Low,Rented House,0,0,No
648258,1,4,47,Married,With Children,Medium,Home Owner,0,0,No
520196,1,3,47,Other Relationship,With Children,Medium,Home Owner,1,4,No
230047,1,3,44,Married,With Children,High,Home Owner,0,0,No
10761,1,3,48,Married,With Children,Medium,Home Owner,1,0,No
989922,1,2,44,Married,Without Children,Medium,Rented House,1,0,No
596054,1,3,41,Married,Without Children,Low,Home Owner,0,0,No
102307,1,1,33,Other Relationship,Without Children,Medium,Rented House,0,0,No
43465,2,3,49,Married,With Children,Low,Home Owner,0,0,No
625023,1,3,41,Married,With Children,Low,Rented House,1,0,No
695866,1,1,40,Singles,Without Children,Medium,Rented House,0,0,No
872062,1,3,42,Married,With Children,Low,Home Owner,0,0,No
173788,3,2,59,Married,Without Children,Low,Rented House,0,0,No
61307,1,1,29,Singles,Without Children,Medium,Rented House,0,0,No
409075,1,3,59,Married,With Children,Medium,Home Owner,2,0,No
625374,1,1,52,Singles,Without Children,Medium,Home Owner,0,0,No
674544,1,3,32,Married,With Children,Medium,Home Owner,0,0,No
569789,1,2,60,Married,Without Children,Low,Home Owner,1,0,No
417838,1,2,56,Married,Without Children,Low,Home Owner,0,0,No
288378,1,3,42,Married,With Children,Low,Rented House,1,0,No
706408,1,2,36,Married,With Children,Low,Rented House,1,0,No
318878,1,2,56,Married,Without Children,Low,Rented House,1,0,No
148948,5,1,45,Other Relationship,Without Children,Medium,Rented House,1,0,No
716137,1,3,55,Married,With Children,Medium,Home Owner,2,0,No
304136,1,3,49,Married,Without Children,High,Home Owner,2,0,No
77092,1,3,35,Married,Without Children,Medium,Home Owner,1,0,No
498926,1,3,47,Married,With Children,Low,Home Owner,0,0,No
568162,1,3,48,Married,With Children,Medium,Rented House,0,0,No
423928,1,3,45,Married,With Children,Low,Home Owner,1,0,No
716703,1,2,56,Married,Without Children,Medium,Home Owner,0,0,No
180974,1,3,45,Married,Without Children,Low,Rented House,1,0,No
129946,1,3,40,Married,Without Children,Medium,Rented House,0,0,No
974443,1,2,38,Married,Without Children,Medium,Rented House,1,0,No
682097,1,2,41,Married,Without Children,Low,Home Owner,0,0,No
566686,1,2,60,Married,Without Children,Medium,Home Owner,1,0,No
220469,1,4,40,Married,With Children,Low,Rented House,1,0,No
313529,2,3,41,Married,With Children,Low,Home Owner,0,0,No
93786,1,3,46,Married,With Children,Low,Home Owner,2,0,No
679526,2,3,41,Married,With Children,Low,Home Owner,0,0,No
674880,1,3,31,Married,With Children,Medium,Home Owner,1,0,No
240655,1,4,46,Married,With Children,Medium,Home Owner,0,0,No
835924,1,2,21,Married,Without Children,Medium,Rented House,0,0,No
183769,2,3,40,Married,With Children,Low,Home Owner,0,0,No
492242,1,3,30,Married,Without Children,Medium,Home Owner,0,0,No
464919,1,2,57,Married,Without Children,Low,Home Owner,1,0,No
561295,1,3,33,Married,With Children,Low,Home Owner,1,0,No
38729,1,3,46,Married,Without Children,Low,Rented House,0,0,No
291323,1,3,37,Married,Without Children,Medium,Home Owner,1,0,No
461071,1,1,35,Other Relationship,Without Children,High,Rented House,0,0,No
904149,1,2,46,Married,Without Children,Low,Rented House,0,0,No
880721,1,3,40,Married,With Children,Low,Rented House,1,0,No
165970,1,3,33,Married,With Children,Medium,Home Owner,0,0,No
693449,2,3,43,Married,With Children,Medium,Home Owner,0,0,No
564155,1,4,43,Married,With Children,Low,Rented House,0,0,No
415153,1,2,42,Married,Without Children,Low,Rented House,0,0,No
946581,1,3,50,Married,With Children,Low,Home Owner,1,0,No
185486,1,2,30,Other Relationship,Without Children,Medium,Rented House,1,0,No
949251,1,4,35,Married,With Children,Medium,Rented House,1,0,No
951842,2,3,41,Married,With Children,Medium,Home Owner,1,2,No
604017,1,2,55,Married,Without Children,Low,Rented House,1,0,No
420164,1,2,32,Married,With Children,Low,Rented House,0,0,No
971785,1,3,46,Married,With Children,Low,Home Owner,1,0,No
830130,1,4,40,Married,With Children,Low,Rented House,1,0,No
962610,1,4,49,Married,With Children,Medium,Home Owner,1,0,Yes
258333,1,2,33,Other Relationship,Without Children,Medium,Rented House,2,0,No
210339,1,3,49,Married,With Children,High,Home Owner,1,1,No
67389,1,4,31,Married,With Children,Low,Rented House,0,0,No
105936,1,4,42,Married,With Children,High,Home Owner,0,1,No
413735,1,3,41,Married,With Children,Low,Home Owner,0,0,No
892890,1,1,30,Singles,Without Children,Low,Rented House,0,0,No
659595,1,3,55,Married,Without Children,High,Home Owner,0,0,No
310723,1,2,37,Other Relationship,Without Children,Medium,Rented House,1,0,No
872774,2,4,49,Married,With Children,Low,Home Owner,1,0,No
770216,1,3,44,Married,Without Children,Low,Rented House,1,0,No
536061,1,2,42,Married,With Children,Low,Rented House,1,0,No
306388,1,3,37,Married,Without Children,Medium,Home Owner,0,0,No
675753,1,2,56,Married,Without Children,Low,Rented House,0,0,No
942983,1,3,38,Married,With Children,Low,Home Owner,0,0,No
167011,1,3,55,Married,Without Children,Low,Home Owner,1,0,Yes
818538,1,2,59,Married,Without Children,Low,Rented House,0,2,No
710996,2,3,49,Married,With Children,Medium,Home Owner,0,0,No
481546,1,2,45,Married,Without Children,Low,Home Owner,0,0,No
360425,2,2,20,Other Relationship,Without Children,Medium,Rented House,1,0,No
65158,1,3,42,Married,With Children,Low,Home Owner,1,0,No
776160,1,2,57,Married,With Children,Low,Home Owner,1,0,No
749176,1,3,40,Married,With Children,Medium,Rented House,0,0,No
136002,1,3,43,Married,Without Children,Low,Home Owner,0,0,No
221514,1,3,48,Married,With Children,Medium,Rented House,0,0,No
638857,1,5,40,Married,With Children,High,Rented House,0,0,No
953639,2,3,40,Married,With Children,Medium,Home Owner,1,2,Yes
711921,1,2,50,Other Relationship,With Children,Medium,Rented House,0,0,No
808957,1,3,47,Married,Without Children,Low,Home Owner,0,0,No
178875,2,3,44,Married,With Children,Medium,Home Owner,1,3,Yes
865876,2,3,55,Married,With Children,High,Home Owner,1,0,No
572214,1,3,40,Married,With Children,High,Home Owner,0,0,No
802319,1,2,58,Other Relationship,Without Children,Low,Home Owner,0,0,No
261214,1,3,48,Married,With Children,Medium,Home Owner,0,0,No
677409,2,3,43,Married,Without Children,Low,Home Owner,0,0,No
723650,1,2,59,Other Relationship,Without Children,Low,Home Owner,1,2,No
832931,2,3,30,Married,With Children,Medium,Rented House,1,1,No
205350,1,2,42,Married,With Children,Low,Rented House,1,0,No
206335,1,2,45,Other Relationship,With Children,Low,Rented House,1,0,No
269745,1,2,45,Married,Without Children,Low,Rented House,1,0,No
396169,1,3,47,Married,With Children,Medium,Home Owner,0,0,No
31076,1,2,40,Married,Without Children,Medium,Rented House,0,0,No
150231,1,1,33,Married,Without Children,Low,Rented House,1,0,No
961487,1,3,45,Married,With Children,Low,Home Owner,0,0,No
780432,1,3,45,Married,With Children,Low,Home Owner,1,0,No
33872,1,4,37,Married,With Children,Medium,Home Owner,0,0,No
387204,1,3,37,Married,Without Children,Medium,Home Owner,1,0,No
826536,1,3,52,Married,Without Children,Low,Home Owner,0,0,No
781575,1,2,38,Other Relationship,With Children,Low,Rented House,0,0,No
197379,1,1,50,Married,Without Children,Low,Rented House,0,0,No
282446,1,4,37,Married,With Children,Low,Home Owner,1,0,No
591871,1,3,31,Married,With Children,Low,Home Owner,1,0,No
356377,1,1,27,Singles,Without Children,Medium,Rented House,0,0,No
284041,1,3,42,Married,With Children,Low,Rented House,0,0,No
517325,1,4,36,Married,With Children,Medium,Home Owner,0,0,No
580727,1,2,37,Living Together,Without Children,Medium,Rented House,0,0,No
484678,1,4,45,Married,With Children,Low,Rented House,1,0,No
991111,1,3,45,Married,With Children,Low,Rented House,0,0,No
469658,1,3,46,Married,With Children,Low,Rented House,1,0,Yes
454752,1,2,62,Other Relationship,With Children,Low,Rented House,0,0,No
260917,1,3,48,Married,With Children,High,Home Owner,0,0,No
948193,1,4,36,Married,Without Children,High,Home Owner,1,0,No
802917,1,2,31,Married,With Children,Low,Rented House,0,2,No
460623,2,3,40,Married,With Children,Medium,Home Owner,0,0,No
613386,1,3,46,Married,With Children,Low,Rented House,0,0,No
686096,1,4,32,Married,With Children,Medium,Home Owner,0,0,No
838437,1,5,47,Married,Without Children,Low,Home Owner,1,0,No
705600,1,4,36,Married,With Children,Low,Home Owner,0,0,No
837450,2,3,40,Married,With Children,Low,Home Owner,1,0,No
